"id","raw","encoded","pred","label","dist","training_count","not_exact"
"277","1 pound large shrimp, peeled and deveined","1 pound large shrimp , peeled and deveined","shrimp","shrimp","0.12561063","38","False"
"8489","2 tablespoons chopped fresh cilantro","2 tablespoons chopped fresh cilantro","cilantro","cilantro","0.12586617","117","False"
"8601","1 tablespoon butter, melted","1 tablespoon butter , melted","unsalted butter","unsalted butter","0.11488263","93","False"
"6342","1/4 teaspoon cayenne pepper","1 / 4 teaspoon cayenne pepper","ground red pepper","ground red pepper","0.20776406","33","False"
"7439","2 Tbsp. drained capers","2 Tbsp . drained capers","caper","caper","0.100589894","8","False"
"7510","1 pound boneless skinless chicken breasts, (cut into 1/2-inch cubes)","1 pound boneless skinless chicken breasts , ( cut into 1 / 2 - inch cubes )","skinless chicken breast","skinless chicken breast","0.12454738","53","False"
"4446","200 ml water ((iced water))","200 ml water ( ( iced water ) )","tap water","tap water","0.106397666","92","False"
"779","1-2 cups kale, stems removed, chopped","1 - 2 cups kale , stems removed , chopped","kale","kale","0.07832827","15","False"
"1943","⅛ tsp kosher salt","1 / 8 tsp kosher salt","kosher salt","kosher salt","0.053114824","113","False"
"8378","2 cups low-sodium vegetable broth","2 cups low - sodium vegetable broth","vegetable broth","vegetable broth","0.114613846","29","True"
"4403","5 large basil leaves, fresh","5 large basil leaves , fresh","fresh basil","fresh basil","0.0900286","39","False"
"346","1/2 jalapeno, minced","1 / 2 jalapeno , minced","fresh jalapeno pepper","fresh jalapeno pepper","0.19129717","38","False"
"6941","2 Tablespoons Canola Oil","2 Tablespoons Canola Oil","canola oil","canola oil","0.14804555","31","False"
"8524","1/2 cup cheddar cheese (cut into small cubes)","1 / 2 cup cheddar cheese ( cut into small cubes )","cheddar cheese","cheddar cheese","0.17151788","4","False"
"8953","2 cloves garlic, (minced)","2 cloves garlic , ( minced )","garlic","garlic","0.07744901","331","False"
"3780","2 teaspoons soy sauce","2 teaspoons soy sauce","soy sauce","soy sauce","0.06470961","51","False"
"4084","12 oz. Ground Pork","12 oz . Ground Pork","ground pork","ground pork","0.2304624","16","False"
"4584","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.082839005","331","False"
"2580","1 tsp Dried parsley","1 tsp Dried parsley","fresh parsley","fresh parsley","0.19195488","85","False"
"5408","2 tablespoons shredded Parmesan cheese","2 tablespoons shredded Parmesan cheese","shredded parmesan cheese","shredded parmesan cheese","0.085798524","4","False"
"316","1/2 cup Del Monte® Whole Kernel Sweet Gold and White Corn, drained","1 / 2 cup Del UNK Whole UNK Sweet Gold and White Corn , drained","frozen corn","frozen corn","0.345124","13","False"
"2638","15- ounce coconut milk (canned, full fat)","15 - ounce coconut milk ( canned , full fat )","coconut milk","coconut milk","0.06529558","21","False"
"8589","1/2 cup grated Parmesan cheese","1 / 2 cup grated Parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.09416162","57","False"
"8690","1/2 teaspoon onion powder","1 / 2 teaspoon onion powder","onion powder","onion powder","0.046378143","13","False"
"1197","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.082839005","331","False"
"7104","12 ounces fettuccine or tagliatelle, preferably fresh (see recipe)","12 ounces fettuccine or tagliatelle , preferably fresh ( see recipe )","fettuccine","fettuccine","0.08514254","6","False"
"6485","1 tomato, cored, cut in half crosswise and squeezed of excess juice, chopped (about 1 cup)","1 tomato , cored , cut in half crosswise and squeezed of excess juice , chopped ( about 1 cup )","tomato","tomato","0.15813725","57","False"
"7186","1/2 tsp lemon juice or white vinegar","1 / 2 tsp lemon juice or white vinegar","lemon juice","lemon juice","0.101086095","66","False"
"8786","3 tablespoons hot water","3 tablespoons hot water","tap water","tap water","0.09276003","92","False"
"3916","2 Tablespoon full fat unsweetened coconut milk","2 Tablespoon full fat unsweetened coconut milk","coconut milk","coconut milk","0.12504521","21","False"
"3666","1/2 cup frozen corn kernels (no need to thaw)","1 / 2 cup frozen corn kernels ( no need to thaw )","frozen corn","frozen corn","0.13281816","13","False"
"4921","1 cucumber, thinly sliced","1 cucumber , thinly sliced","slicing cucumber","slicing cucumber","0.122561924","27","False"
"6467","1 avocado, peeled pitted and diced","1 avocado , peeled pitted and diced","hass avocado","hass avocado","0.11256942","64","False"
"7625","1/2 cup onion (diced)","1 / 2 cup onion ( diced )","yellow onion","yellow onion","0.054914884","164","False"
"2775","1 pound ground turkey","1 pound ground turkey","ground turkey","ground turkey","0.0469353","16","False"
"4676","1 medium onion, (diced)","1 medium onion , ( diced )","yellow onion","yellow onion","0.054348625","164","False"
"6109","2 tablespoons finely chopped fresh mint","2 tablespoons finely chopped fresh mint","fresh spearmint","fresh spearmint","0.08804575","10","False"
"6178","¼ teaspoon cayenne (more to taste)","1 / 4 teaspoon cayenne ( more to taste )","ground red pepper","ground red pepper","0.23169222","33","False"
"4796","1/2 red onion, (thinly sliced)","1 / 2 red onion , ( thinly sliced )","red onion","red onion","0.06502344","67","False"
"6456","6 eggs","6 eggs","egg","egg","0.10848694","93","False"
"7984","1 Tablespoon olive oil","1 Tablespoon olive oil","olive oil","olive oil","0.05603236","223","False"
"3653","2 tsp low sodium soy sauce","2 tsp low sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.015686283","38","False"
"4066","1 tsp soy sauce","1 tsp soy sauce","soy sauce","soy sauce","0.048632894","51","False"
"4175","1 teaspoon ground cumin","1 teaspoon ground cumin","ground cumin","ground cumin","0.031072032","72","False"
"2258","2 teaspoons sambal oelek (ground fresh chile paste)","2 teaspoons sambal oelek ( ground fresh chile paste )","chili garlic sauce","chili garlic sauce","0.24774688","16","False"
"5462","1 teaspoon canola oil","1 teaspoon canola oil","canola oil","canola oil","0.016562307","31","False"
"2632","1 pound boneless skinless chicken breast (chopped into bite sized pieces)","1 pound boneless skinless chicken breast ( chopped into bite sized pieces )","skinless chicken breast","skinless chicken breast","0.1765672","53","False"
"1810","2 thin slices ginger ((julienned))","2 thin slices ginger ( ( julienned ) )","fresh ginger","fresh ginger","0.14090842","124","False"
"1293","1 1/2 lb chicken breasts (boneless and skinless (2 or 3 depending on size), cut into small cubes)","1 1 / 2 lb chicken breasts ( boneless and skinless ( 2 or 3 depending on size ) , cut into small cubes )","skinless chicken breast","skinless chicken breast","0.1599631","53","False"
"3824","8 ounces cremini mushrooms, quartered","8 ounces cremini mushrooms , quartered","brown mushroom","brown mushroom","0.08338271","11","False"
"3340","1 tablespoon garlic granules","1 tablespoon garlic granules","garlic powder","garlic powder","0.15094808","53","True"
"5135","lime juice, to taste","lime juice , to taste","lime juice","lime juice","0.022179069","71","False"
"8934","2 teaspoons fresh thyme","2 teaspoons fresh thyme","fresh thyme","fresh thyme","0.0365071","32","False"
"7205","1 large butternut squash, halved","1 large butternut squash , halved","butternut squash","butternut squash","0.04506686","7","False"
"4426","water","water","tap water","tap water","0.06909232","92","False"
"1277","1 Tbsp maple syrup ((or sub agave or honey if not vegan))","1 Tbsp maple syrup ( ( or sub agave or honey if not vegan ) )","maple syrup","maple syrup","0.055596508","17","False"
"8977","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.04399907","72","False"
"7484","4 cups chicken broth ( or veggie broth)","4 cups chicken broth ( or veggie broth )","chicken broth","chicken broth","0.08728275","56","False"
"1082","fresh cilantro, for garnish","fresh cilantro , for garnish","cilantro","cilantro","0.07853968","117","False"
"6541","2 hearts romaine lettuce, chopped","2 hearts romaine lettuce , chopped","romaine lettuce","romaine lettuce","0.08242484","27","True"
"3258","2 packages, 6 cups frozen Season’s Choice Plain or Garlic Riced Cauliflower","2 packages , 6 cups frozen Season s UNK Plain or Garlic UNK Cauliflower","cauliflower rice","cauliflower rice","0.27798885","3","False"
"3406","1/4 cup olive oil","1 / 4 cup olive oil","olive oil","olive oil","0.05645693","223","False"
"6614","1/4 to 1/2 tsp red pepper flakes","1 / 4 to 1 / 2 tsp red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.08085684","57","False"
"4573","2 tbsp soft brown sugar","2 tbsp soft brown sugar","light brown sugar","light brown sugar","0.16401824","32","False"
"6845","2 teaspoons olive oil","2 teaspoons olive oil","olive oil","olive oil","0.043945376","223","False"
"8798","3 tablespoons peanut or vegetable oil","3 tablespoons peanut or vegetable oil","peanut oil","peanut oil","0.100831844","11","False"
"8413","1 tablespoon chili powder","1 tablespoon chili powder","chili powder","chili powder","0.042950094","39","False"
"8492","1 1/2 tablespoons fish sauce","1 1 / 2 tablespoons fish sauce","fish sauce","fish sauce","0.069269046","23","False"
"2829","8 oz sliced baby Bella mushrooms","8 oz sliced baby Bella mushrooms","brown mushroom","brown mushroom","0.2289339","11","True"
"6279","chives (for garnish)","chives ( for garnish )","fresh chive","fresh chive","0.11325365","19","False"
"5411","1 cloves garlic, (finely minced)","1 cloves garlic , ( finely minced )","garlic","garlic","0.07091533","331","False"
"4965","1 tablespoon toasted sesame oil","1 tablespoon toasted sesame oil","sesame oil","sesame oil","0.09781716","68","False"
"7146","1 zucchini (diced)","1 zucchini ( diced )","zucchini","zucchini","0.055155735","26","False"
"1159","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.07352089","208","False"
"2849","2 cups macaroni elbows","2 cups macaroni elbows","macaroni","macaroni","0.10599054","4","False"
"1557","1/4 teaspoon grated or ground nutmeg","1 / 4 teaspoon grated or ground nutmeg","ground nutmeg","ground nutmeg","0.0421273","11","False"
"7553","2 bay leaves","2 bay leaves","bay leaf","bay leaf","0.14803964","26","False"
"4214","1 14-ounce package extra firm tofu","1 14 - ounce package extra firm tofu","firm tofu","firm tofu","0.1165802","12","True"
"6686","1 cup raw walnuts","1 cup raw walnuts","dry-roasted walnut","dry-roasted walnut","0.20375755","8","True"
"4697","juice of 1 grapefruit, about 2/3 cup","juice of 1 grapefruit , about 2 / 3 cup","grapefruit juice","grapefruit juice","0.16975261","1","False"
"1077","2 teaspoons turmeric","2 teaspoons turmeric","ground turmeric","ground turmeric","0.20701362","28","False"
"3364","4 large slices 7-grain (or another whole grain) bread","4 large slices 7 - grain ( or another whole grain ) bread","sandwich bread","sandwich bread","0.22638932","31","True"
"568","1 pound boneless, skinless chicken breast, cut into bite-size pieces","1 pound boneless , skinless chicken breast , cut into bite - size pieces","skinless chicken breast","skinless chicken breast","0.1773855","53","False"
"6738","1 teaspoon light soy sauce","1 teaspoon light soy sauce","light soy sauce","light soy sauce","0.033390656","13","False"
"7403","cilantro leaves, for garnish","cilantro leaves , for garnish","cilantro","cilantro","0.056562454","117","False"
"2882","1 ounce finely grated Parmesan, plus more for serving","1 ounce finely grated Parmesan , plus more for serving","grated parmesan cheese","grated parmesan cheese","0.17582124","57","False"
"1589","5 cloves crushed garlic","5 cloves crushed garlic","garlic","garlic","0.06488207","331","False"
"2137","1½ tablespoons pure maple syrup","1 1 / 2 tablespoons pure maple syrup","maple syrup","maple syrup","0.08708242","17","False"
"8885","1 teaspoon minced peeled fresh ginger","1 teaspoon minced peeled fresh ginger","fresh ginger","fresh ginger","0.051568568","124","False"
"3473","1 rib celery (finely chopped)","1 rib celery ( finely chopped )","celery","celery","0.08141544","44","False"
"990","1 red capsicum / bell pepper (, chopped)","1 red capsicum / bell pepper ( , chopped )","red bell pepper","red bell pepper","0.068978","60","False"
"1975","sour cream, for serving (optional)","sour cream , for serving ( optional )","sour cream","sour cream","0.048060924","23","False"
"769","1 jalapeño, minced","1 jalapeño , minced","fresh jalapeno pepper","fresh jalapeno pepper","0.15897593","38","False"
"6672","500 grams bhindi (okra, chopped into rounds)","500 grams bhindi ( okra , chopped into rounds )","okra","okra","0.18764761","1","False"
"916","2 teaspoons ground coriander","2 teaspoons ground coriander","ground coriander","ground coriander","0.041287687","14","False"
"5065","Juice of 1 lime","Juice of 1 lime","lime juice","lime juice","0.11300549","71","False"
"2984","1 Tbsp. finely chopped rosemary","1 Tbsp . finely chopped rosemary","fresh rosemary","fresh rosemary","0.16466752","10","False"
"1771","A few sprigs of cilantro per sandwich","A few sprigs of cilantro per sandwich","cilantro","cilantro","0.115750484","117","False"
"136","1/2 Tbsp chili powder","1 / 2 Tbsp chili powder","chili powder","chili powder","0.06898226","39","False"
"4469","1 cup sliced mushrooms","1 cup sliced mushrooms","white mushroom","white mushroom","0.112105265","24","True"
"7400","1 red chili pepper, chopped (optional or to taste)","1 red chili pepper , chopped ( optional or to taste )","fresh red chili pepper","fresh red chili pepper","0.13976157","8","False"
"4207","1/3 cup olive oil","1 / 3 cup olive oil","olive oil","olive oil","0.06075103","223","False"
"1631","½ teaspoon cracked pepper","1 / 2 teaspoon cracked pepper","ground black pepper","ground black pepper","0.13968612","200","False"
"2727","1/2 cup rice (long-grain )","1 / 2 cup rice ( long - grain )","white rice","white rice","0.13140386","25","False"
"6193","1 sheet frozen puff pastry, thawed","1 sheet frozen puff pastry , thawed","puff pastry","puff pastry","0.2548476","3","False"
"307","2 heaping tablespoons tomato paste","2 heaping tablespoons tomato paste","tomato paste","tomato paste","0.03747613","26","False"
"5099","2 tablespoons extra-virgin olive oil","2 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.034459174","50","False"
"3057","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.02131446","223","False"
"6282","8 oz. green beans","8 oz . green beans","fresh green bean","fresh green bean","0.110405006","11","False"
"251","2 tablespoons low sodium soy sauce","2 tablespoons low sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.021311047","38","False"
"8564","1 tablespoon honey","1 tablespoon honey","honey","honey","0.034940068","60","False"
"4950","1 teaspoon toasted sesame oil","1 teaspoon toasted sesame oil","sesame oil","sesame oil","0.09392023","68","False"
"7770","2 teaspoons red curry paste","2 teaspoons red curry paste","red curry paste","red curry paste","0.0594771","4","False"
"4803","1 1/2 tablespoons freshly squeezed lemon juice ((juice of 1/2 medium lemon))","1 1 / 2 tablespoons freshly squeezed lemon juice ( ( juice of 1 / 2 medium lemon ) )","lemon juice","lemon juice","0.09894912","66","False"
"4178","1/2 teaspoon paprika ((I used pimento d'Espelette))","1 / 2 teaspoon paprika ( ( I used pimento d Espelette ) )","ground paprika","ground paprika","0.202643","25","False"
"3196","¼ teaspoon kosher salt","1 / 4 teaspoon kosher salt","kosher salt","kosher salt","0.049964126","113","False"
"1026","1 12-ounce can white beans, rinsed and drained","1 12 - ounce can white beans , rinsed and drained","great northern bean","great northern bean","0.22714336","6","False"
"2906","½ Tbsp ginger ((grated))","1 / 2 Tbsp ginger ( ( grated ) )","fresh ginger","fresh ginger","0.10931445","124","False"
"4915","1/4 teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.15291436","200","False"
"8400","10 oz Shrimp","10 oz Shrimp","shrimp","shrimp","0.13442568","38","False"
"3201","2 tablespoons sweet white miso paste, (see Ingredient note)","2 tablespoons sweet white miso paste , ( see UNK note )","white miso","white miso","0.21783753","6","False"
"3335","2 tablespoons tomato paste","2 tablespoons tomato paste","tomato paste","tomato paste","0.023017023","26","False"
"2028","1 cup cherry tomatoes, halved","1 cup cherry tomatoes , halved","cherry tomato","cherry tomato","0.05775337","27","False"
"8639","1 small Chioggia beet, cut into 1/8-in.-thick slices","1 small Chioggia beet , cut into 1 / 8 - in . - thick slices","beets","beets","0.2195198","5","True"
"3640","1 1/2 tablespoons olive oil","1 1 / 2 tablespoons olive oil","olive oil","olive oil","0.028442059","223","False"
"4131","Freshly cracked pepper, to taste","Freshly cracked pepper , to taste","ground black pepper","ground black pepper","0.14159504","200","False"
"7882","1/2 cup sunflower or pumpkin seeds","1 / 2 cup sunflower or pumpkin seeds","sunflower seed","sunflower seed","0.113897875","4","False"
"8973","2/3 cup balsamic vinegar","2 / 3 cup balsamic vinegar","balsamic vinegar","balsamic vinegar","0.03781799","17","False"
"590","1 1/2 cups filtered water","1 1 / 2 cups filtered water","tap water","tap water","0.06166018","92","False"
"2606","1 tsp olive oil","1 tsp olive oil","olive oil","olive oil","0.03537152","223","False"
"822","½ teaspoon ground black pepper, plus more for seasoning","1 / 2 teaspoon ground black pepper , plus more for seasoning","ground black pepper","ground black pepper","0.0401806","200","False"
"7644","4 tsp lime juice","4 tsp lime juice","lime juice","lime juice","0.04613302","71","False"
"4044","1 garlic clove, minced","1 garlic clove , minced","garlic","garlic","0.11656751","331","False"
"7635","¼ cup cilantro (minced )","1 / 4 cup cilantro ( minced )","cilantro","cilantro","0.08985509","117","False"
"2373","2 boneless, skinless thin-sliced chicken breasts","2 boneless , skinless thin - sliced chicken breasts","skinless chicken breast","skinless chicken breast","0.20333052","53","False"
"1688","2 tsp dried thyme leaves ((or 3 tsp fresh))","2 tsp dried thyme leaves ( ( or 3 tsp fresh ) )","dried thyme leaf","dried thyme leaf","0.12248169","11","False"
"1576","1-3 teaspoons pure maple syrup, to taste","1 - 3 teaspoons pure maple syrup , to taste","maple syrup","maple syrup","0.19962391","17","False"
"2559","1 avocado, pitted and chopped","1 avocado , pitted and chopped","hass avocado","hass avocado","0.10929475","64","False"
"6377","Italian parsley for garnish","Italian parsley for garnish","fresh parsley","fresh parsley","0.15971611","85","True"
"2887","1 tablespoon light soy sauce","1 tablespoon light soy sauce","light soy sauce","light soy sauce","0.026805054","13","False"
"8323","8 ounces spaghetti, linguine, or cappellini (regular or whole wheat)","8 ounces spaghetti , linguine , or cappellini ( regular or whole wheat )","spaghetti","spaghetti","0.11386729","5","False"
"4868","Parsley, for garnish","Parsley , for garnish","fresh parsley","fresh parsley","0.14956969","85","False"
"2007","1/2 tsp. sea salt","1 / 2 tsp . sea salt","table salt","table salt","0.08792491","208","True"
"1853","4 cups (1 litre) water","4 cups ( 1 litre ) water","tap water","tap water","0.09114922","92","False"
"4577","Boiled rice","Boiled rice","cooked white rice","cooked white rice","0.07779439","17","False"
"3118","8 ounces rice noodles, not too thin","8 ounces rice noodles , not too thin","rice noodle","rice noodle","0.11170571","4","False"
"5258","1/2 cup sour cream","1 / 2 cup sour cream","sour cream","sour cream","0.052594703","23","False"
"1319","1/4 tsp crushed red pepper","1 / 4 tsp crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.13628657","57","False"
"8290","1/4 cup butter","1 / 4 cup butter","unsalted butter","unsalted butter","0.10661358","93","False"
"8764","2 tbsp apple cider vinegar","2 tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.023499366","23","False"
"7280","3 teaspoons garlic powder","3 teaspoons garlic powder","garlic powder","garlic powder","0.067631125","53","False"
"8824","1 teaspoon cinnamon","1 teaspoon cinnamon","ground cinnamon","ground cinnamon","0.17125714","19","False"
"191","2 tablespoons canola oil","2 tablespoons canola oil","canola oil","canola oil","0.014433432","31","False"
"3838","1 oz low fat cream cheese","1 oz low fat cream cheese","cream cheese","cream cheese","0.13547602","5","True"
"7884","3/4 cup mayonnaise","3 / 4 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.076588795","33","False"
"5367","1/2 cup mandarin oranges","1 / 2 cup mandarin oranges","orange","orange","0.169835","9","True"
"4296","1 and 1/2 teaspoons Sriracha","1 and 1 / 2 teaspoons Sriracha","sriracha","sriracha","0.11447249","28","False"
"6512","1 tablespoon extra virgin olive oil","1 tablespoon extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.03980679","50","False"
"6286","3 tbsp. lemon juice","3 tbsp . lemon juice","lemon juice","lemon juice","0.06831749","66","False"
"6632","1 teaspoon cornstarch","1 teaspoon cornstarch","cornstarch","cornstarch","0.057649463","46","False"
"4282","1 tablespoon light soy","1 tablespoon light soy","light soy sauce","light soy sauce","0.19661123","13","False"
"1583","1/2 cup chopped spinach leaves","1 / 2 cup chopped spinach leaves","fresh spinach","fresh spinach","0.120445326","50","False"
"3273","3 avocados (mashed)","3 avocados ( mashed )","hass avocado","hass avocado","0.24348608","64","False"
"1788","2 tbsp flour","2 tbsp flour","all-purpose white flour","all-purpose white flour","0.19357653","36","False"
"5346","1 1/2 teaspoons paprika","1 1 / 2 teaspoons paprika","ground paprika","ground paprika","0.17344597","25","False"
"1714","1 teaspoon fresh thyme leaves","1 teaspoon fresh thyme leaves","fresh thyme","fresh thyme","0.09052232","32","False"
"6570","1/4 cup canola or vegetable oil","1 / 4 cup canola or vegetable oil","canola oil","canola oil","0.064542264","31","False"
"5248","8 ounces fresh strawberries, hulled and halved","8 ounces fresh strawberries , hulled and halved","strawberry","strawberry","0.15111238","7","False"
"8778","2 teaspoons toasted sesame oil","2 teaspoons toasted sesame oil","sesame oil","sesame oil","0.11999377","68","False"
"2000","1/4 cup crumbled goat cheese","1 / 4 cup crumbled goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.07408211","12","False"
"6569","1 1/2 pounds button mushrooms, trimmed","1 1 / 2 pounds button mushrooms , trimmed","white mushroom","white mushroom","0.12695669","24","True"
"1857","1 tbsp finely chopped parsley ((optional))","1 tbsp finely chopped parsley ( ( optional ) )","fresh parsley","fresh parsley","0.09996944","85","False"
"7028","1 cup water","1 cup water","tap water","tap water","0.060960554","92","False"
"8194","2 teaspoons salt","2 teaspoons salt","table salt","table salt","0.055128686","208","False"
"5533","1 egg, beaten","1 egg , beaten","egg","egg","0.06158356","93","False"
"2545","handful of sprouts","handful of sprouts","alfalfa","alfalfa","0.14383835","2","False"
"8774","3 slices sugar-free uncured bacon, (cooked and crumbled)","3 slices sugar - free uncured bacon , ( cooked and crumbled )","bacon","bacon","0.20876549","23","True"
"413","1 tablespoon unsalted tomato paste","1 tablespoon unsalted tomato paste","tomato paste","tomato paste","0.11014297","26","False"
"6530","2 pounds skinless, boneless chicken thighs, cut into 1/2-inch strips","2 pounds skinless , boneless chicken thighs , cut into 1 / 2 - inch strips","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.26183948","19","False"
"6876","1 tsp cumin","1 tsp cumin","ground cumin","ground cumin","0.12708846","72","False"
"6740","1 tablespoon potato starch or flour","1 tablespoon potato starch or flour","cornstarch","cornstarch","0.22898988","46","True"
"5302","1/4 cup water","1 / 4 cup water","tap water","tap water","0.066403165","92","False"
"2568","1 sprig of flat parsley","1 sprig of flat parsley","fresh parsley","fresh parsley","0.06613207","85","False"
"8932","½ teaspoon pepper","1 / 2 teaspoon pepper","ground black pepper","ground black pepper","0.10276191","200","False"
"4501","1 tablespoon honey","1 tablespoon honey","honey","honey","0.034940068","60","False"
"6182","2 tablespoons all-purpose flour","2 tablespoons all - purpose flour","all-purpose white flour","all-purpose white flour","0.12234517","36","False"
"8521","1 tablespoon worcestershire sauce","1 tablespoon worcestershire sauce","worcestershire sauce","worcestershire sauce","0.03469061","24","False"
"3132","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.04399907","72","False"
"1411","12 cloves of garlic, peeled","12 cloves of garlic , peeled","garlic","garlic","0.07146927","331","False"
"3205","A few drops hot pepper sauce","A few drops hot pepper sauce","hot sauce","hot sauce","0.1770742","18","False"
"1140","2 1/2 tablespoons peanut oil ((or vegetable oil))","2 1 / 2 tablespoons peanut oil ( ( or vegetable oil ) )","peanut oil","peanut oil","0.073258094","11","False"
"6215","2 teaspoons olive oil","2 teaspoons olive oil","olive oil","olive oil","0.043945376","223","False"
"602","1 chipotle chili in adobo sauce, chopped (*add more for extra smokyness and heat)","1 chipotle chili in adobo sauce , chopped ( add more for extra smokyness and heat )","chipotle pepper in adobo sauce","chipotle pepper in adobo sauce","0.122605935","7","False"
"2049","1 tsp ground allspice","1 tsp ground allspice","ground allspice","ground allspice","0.03320839","4","False"
"5387","1 teaspoon ground cardamom","1 teaspoon ground cardamom","ground cardamom","ground cardamom","0.036799766","5","False"
"7392","Queso fresco, for sprinkling","Queso fresco , for sprinkling","queso fresco","queso fresco","0.11108376","4","False"
"245","1 Tbsp soy sauce","1 Tbsp soy sauce","soy sauce","soy sauce","0.06354807","51","False"
"6040","1 ear Of Corn","1 ear UNK Corn","fresh corn","fresh corn","0.2104657","16","False"
"688","1/4 cup peanut butter","1 / 4 cup peanut butter","peanut butter","peanut butter","0.045380685","22","False"
"8177","1 lb 93% lean ground turkey","1 lb 93 % lean ground turkey","93% lean ground turkey","93% lean ground turkey","0.016327744","4","False"
"13"," Pepper","Pepper","ground black pepper","ground black pepper","0.19324061","200","False"
"3087","1 tablespoon olive oil","1 tablespoon olive oil","olive oil","olive oil","0.028376855","223","False"
"7653","2 tbsp butter (unsalted)","2 tbsp butter ( unsalted )","unsalted butter","unsalted butter","0.0906523","93","False"
"2837","1 lb. ground beef","1 lb . ground beef","ground beef","ground beef","0.03880798","11","False"
"2494","2 tablespoons extra-virgin olive oil","2 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.034459174","50","False"
"3937","2 cans tuna (5 to 6 ounce cans)","2 cans tuna ( 5 to 6 ounce cans )","water-packed light tuna","water-packed light tuna","0.23235166","6","True"
"6164","2 tablespoons olive oil or butter","2 tablespoons olive oil or butter","olive oil","olive oil","0.02677303","223","False"
"4771","1 small/medium sweet potato (peeled and diced)","1 small / medium sweet potato ( peeled and diced )","sweet potato","sweet potato","0.09618801","22","False"
"6751","2 medium acorn squash, halved down the middle, seeds removed","2 medium acorn squash , halved down the middle , seeds removed","acorn squash","acorn squash","0.10385593","2","False"
"7035","paprika for sprinkling","paprika for sprinkling","ground paprika","ground paprika","0.17715175","25","False"
"3751","2 tablespoons low-fat milk","2 tablespoons low - fat milk","1% milk","1% milk","0.19377378","8","True"
"108","1/2 tsp pink Himalayan sea salt","1 / 2 tsp pink Himalayan sea salt","kosher salt","kosher salt","0.25047427","113","True"
"7440","½ cup torn basil, plus a few whole leaves","1 / 2 cup torn basil , plus a few whole leaves","fresh basil","fresh basil","0.118931435","39","False"
"8616","Freshly ground black pepper, to taste","Freshly ground black pepper , to taste","ground black pepper","ground black pepper","0.05470417","200","False"
"7814","2 teaspoons canola oil, divided","2 teaspoons canola oil , divided","canola oil","canola oil","0.04564294","31","False"
"814","2 tablespoons (10g) panko bread crumbs (optional; see note)","2 tablespoons ( 10 g ) panko bread crumbs ( optional see note )","panko bread crumb","panko bread crumb","0.09130265","23","False"
"7286","1/3 cup chopped onion","1 / 3 cup chopped onion","yellow onion","yellow onion","0.06535388","164","False"
"4822","1/4 teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.15291436","200","False"
"252","2 tablespoons fish sauce","2 tablespoons fish sauce","fish sauce","fish sauce","0.078002095","23","False"
"4498","1/3 cup chicken or vegetable broth","1 / 3 cup chicken or vegetable broth","chicken broth","chicken broth","0.09940225","56","False"
"2262","1 tablespoon sugar","1 tablespoon sugar","white sugar","white sugar","0.13875856","51","False"
"2313","1 Tbsp apple cider vinegar","1 Tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.04309216","23","False"
"8705","1/2 tsp ground cinnamon","1 / 2 tsp ground cinnamon","ground cinnamon","ground cinnamon","0.034246825","19","False"
"707","1 to 3 jalapeño or serrano peppers (to taste), seeded if desired and minced","1 to 3 jalapeño or serrano peppers ( to taste ) , seeded if desired and minced","fresh serrano pepper","fresh serrano pepper","0.1716074","10","False"
"449","½ fl. oz. Soy Sauce - Gluten-Free","1 / 2 fl . oz . Soy Sauce - UNK - Free","soy sauce","soy sauce","0.17850032","51","False"
"1953","1 lb cauliflower florets","1 lb cauliflower florets","white cauliflower","white cauliflower","0.21836531","21","True"
"3458","1 thumb Ginger","1 thumb Ginger","fresh ginger","fresh ginger","0.1405564","124","False"
"3960","2 tablespoon olive oil","2 tablespoon olive oil","olive oil","olive oil","0.027516622","223","False"
"3191","2 tablespoons unseasoned rice vinegar","2 tablespoons unseasoned rice vinegar","rice vinegar","rice vinegar","0.08593869","44","False"
"1808","3 tablespoons oil","3 tablespoons oil","vegetable oil","vegetable oil","0.066583455","80","False"
