"id","raw","encoded","pred","label","dist","training_count","not_exact"
"3873","1 turkish cucumber, sliced or cut into thin ribbons ( use a veggie peeler)","1 turkish cucumber , sliced or cut into thin ribbons ( use a veggie peeler )","slicing cucumber","","0.31887597","335","False"
"934","1 tsp marjoram","1 tsp marjoram","ground dried thyme","","0.36255312","335","False"
"6523","1/3 cup gochujang (Korean chile sauce)","1 / 3 cup gochujang ( Korean chile sauce )","sriracha","","0.27534413","335","False"
"3071","2 Tbsp nutritional yeast","2 Tbsp nutritional yeast","Italian seasoned bread crumb","","0.42215437","335","False"
"3563","Fennel fronds or sliced scallions, or both, for serving","Fennel fronds or sliced scallions , or both , for serving","fennel bulb","","0.30108818","335","False"
"7150","tortilla strips","tortilla strips","flour tortilla","","0.34165126","335","False"
"1112","2 teaspoons dried oregano, divided","2 teaspoons dried oregano , divided","dried oregano leaf","ground oregano","0.14787638","5","False"
"1612","1-2 Tbsp protein powder of choice or hemp seeds","1 - 2 Tbsp protein powder of choice or hemp seeds","ground cumin","","0.36891532","335","False"
"752","4 oz 50% reduced fat sharp cheddar, I used Cabot","4 oz 50 % reduced fat sharp cheddar , I used Cabot","medium cheddar cheese slice","","0.27433485","335","False"
"8646","2 teaspoons chopped fresh tarragon","2 teaspoons chopped fresh tarragon","ground dried tarragon","","0.29827166","335","False"
"2892","1 pound king oyster mushrooms ((about 3-4 mushrooms, diced into small pieces))","1 pound king oyster mushrooms ( ( about 3 - 4 mushrooms , diced into small pieces ) )","brown mushroom","","0.3024062","335","False"
"856","1 Tbsp. almond butter","1 Tbsp . almond butter","almond flour","","0.2830413","335","False"
"7212","4 leaves fresh sage","4 leaves fresh sage","ground dried sage","","0.16372591","335","False"
"4823","12 ounces chicken breast tenders","12 ounces chicken breast tenders","boneless, skinless chicken thigh","","0.28783357","335","False"
"1496","1 Tbsp blackening seasoning","1 Tbsp blackening seasoning","lemon pepper seasoning","","0.25548783","335","False"
"4654","2 large hardboiled eggs, rough chopped","2 large hardboiled eggs , rough chopped","egg","","0.24385072","335","False"
"1234","Juice of 2 lemons (about 1/4 cup)","Juice of 2 lemons ( about 1 / 4 cup )","lemon juice","lemon","0.15516207","28","False"
"1705","3 anchovy fillets (finely chopped)","3 anchovy fillets ( finely chopped )","garlic","","0.31610164","335","False"
"6097","1/4 cup basil","1 / 4 cup basil","fresh basil","ground dried basil","0.0884756","9","False"
"902","8 whole wheat tortillas ((8-to-10 inch))","8 whole wheat tortillas ( ( 8 - to - 10 inch ) )","whole-wheat flour","","0.19734018","335","False"
"445","2 Mahi-Mahi Fillets","2 UNK - UNK UNK","pacific cod","","0.25561017","335","False"
"8702","tortilla chips for serving","tortilla chips for serving","flour tortilla","","0.22209406","335","False"
"3245","8 slices pumpernickel bread","8 slices pumpernickel bread","sandwich bread","","0.2735835","335","False"
"2780","1/3 cup chopped Thai basil (or sub regular basil)","1 / 3 cup chopped Thai basil ( or sub regular basil )","fresh basil","","0.23534907","335","False"
"3455","2 unit Chicken Stock Concentrate","2 unit Chicken Stock UNK","boneless, skinless chicken thigh","","0.27101722","335","False"
"221","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)","2 ( 8 . 8 - oz . ) pkg . precooked brown rice ( such as Uncle Ben s )","cooked brown rice","brown rice","0.10722023","2","False"
"3075","1 heaping cup veggies of choice ((I like onion, tomato, mushroom, spinach))","1 heaping cup veggies of choice ( ( I like onion , tomato , mushroom , spinach ) )","frozen mixed vegetable","","0.46018732","335","False"
"7722","2 bell peppers, diced (I used one red, one yellow)","2 bell peppers , diced ( I used one red , one yellow )","green bell pepper","red bell pepper","0.21889582","60","True"
"6000","2 slabs konnyaku (konjac)","2 slabs konnyaku ( konjac )","ziti","","0.31153256","335","False"
"1177","Amba sauce, for serving (see note)","UNK sauce , for serving ( see note )","barbecue sauce","","0.23688261","335","False"
"3622","3 tablespoons ghee (clarified butter) or vegetable oil","3 tablespoons ghee ( clarified butter ) or vegetable oil","unsalted butter","","0.23475645","335","False"
"3747","10 fresh marjoram leaves, chopped","10 fresh marjoram leaves , chopped","fresh parsley","","0.2784731","335","False"
"400","6 hard shell tacos","6 hard shell tacos","corn tortilla","","0.28027177","335","False"
"2690","3 small dry red Chinese hot peppers","3 small dry red Chinese hot peppers","red bell pepper","","0.37781337","335","False"
"931","1.3 lb 99% lean ground turkey","1 . 3 lb 99 % lean ground turkey","99% lean ground turkey","ground turkey","0.06714157","16","False"
"4212","1/2 cup frozen blueberries","1 / 2 cup frozen blueberries","blueberry","","0.2321418","335","False"
"6504","1 batch orange sauce (see above)","1 batch orange sauce ( see above )","orange","","0.30067027","335","False"
"1553","1 tablespoon minced fresh sage","1 tablespoon minced fresh sage","ground dried sage","","0.20065752","335","False"
"4120","15 pre-cooked shrimp (wash and remove tails)","15 pre - cooked shrimp ( wash and remove tails )","shrimp","","0.31086305","335","False"
"1608","1 medium lime, juiced ((~3 Tbsp or 45 ml as original recipe is written))","1 medium lime , juiced ( ( 3 Tbsp or 45 ml as original recipe is written ) )","lime juice","lime","0.14426318","24","False"
"6372","2 Tablespoons fresh sage ( or thyme, or rosemary)","2 Tablespoons fresh sage ( or thyme , or rosemary )","ground dried sage","","0.22991765","335","False"
"3843","4 tablespoons crumbled bacon","4 tablespoons crumbled bacon","bacon","","0.113011345","335","False"
"6415","1/4 cup apple cider","1 / 4 cup apple cider","apple cider vinegar","","0.24039869","335","False"
"20","2 6-ounce mahi-mahi fillets","2 6 - ounce mahi - mahi fillets","tilapia","","0.3111116","335","False"
"2631","Minced fresh oregano, optional","Minced fresh oregano , optional","dried oregano leaf","","0.28926528","335","False"
"544","1 batch Szechuan Sauce","1 batch UNK Sauce","barbecue sauce","","0.32252157","335","False"
"8895","⅛ cup chopped fresh sage","1 / 8 cup chopped fresh sage","ground dried sage","","0.17449461","335","False"
"3989","2 lbs pork sirloin roast, cut into bite size pieces","2 lbs pork sirloin roast , cut into bite size pieces","top sirloin steak","","0.25801456","335","False"
"8991","2 tablespoons oregano leaves, roughly chopped","2 tablespoons oregano leaves , roughly chopped","dried oregano leaf","","0.23366536","335","False"
"8108","1/2 teaspoon sazon, homemade or packaged","1 / 2 teaspoon sazon , homemade or packaged","Italian seasoning","","0.27736396","335","False"
"6276","3 tablespoons molasses","3 tablespoons molasses","bourbon","","0.32154667","335","False"
"1119","Cooked pasta, for serving","Cooked pasta , for serving","ziti","","0.34268332","335","False"
"6390","squeeze of lemon to taste","squeeze of lemon to taste","lemon juice","lemon","0.20105958","28","False"
"1566","lemonlemon","UNK","Cheerio","lemon","0.0","28","False"
"8113","1/4 teaspoon dry adobo seasoning, I used Goya","1 / 4 teaspoon dry adobo seasoning , I used Goya","chipotle pepper in adobo sauce","","0.22719616","335","False"
"2913","1 box Japanese curry roux ((7 oz or 200 g) (or use my homemade curry roux recipe))","1 box Japanese curry roux ( ( 7 oz or 200 g ) ( or use my homemade curry roux recipe ) )","curry powder","","0.29630095","335","False"
"2720","1 pound boneless skinless chicken thighs (or breasts)","1 pound boneless skinless chicken thighs ( or breasts )","boneless, skinless chicken thigh","boneless chicken thigh with skin","0.09512443","1","False"
"3202","2 tablespoons mirin, (Japanese rice wine) (see Ingredient note)","2 tablespoons mirin , ( Japanese rice wine ) ( see UNK note )","white wine","","0.27567688","335","False"
"8163","Sun Basket stir-fry seasoning (coconut aminos - sesame oil - fish sauce - coconut vinegar)","Sun UNK stir - fry seasoning ( coconut aminos - sesame oil - fish sauce - coconut vinegar )","coconut oil","","0.32325006","335","False"
"1632","juice of 2-3 limes","juice of 2 - 3 limes","lime juice","lime","0.24755526","24","False"
"4558","1 cup frozen pineapple chunks","1 cup frozen pineapple chunks","canned pineapple chunk","","0.25966457","335","False"
"7108","1 tablespoon finely chopped tarragon","1 tablespoon finely chopped tarragon","ground dried tarragon","","0.22907937","335","False"
"5276","¼ teaspoon white pepper","1 / 4 teaspoon white pepper","white pepper","ground black pepper","0.029316548","200","False"
"389","1 tablespoon file powder","1 tablespoon file powder","curry powder","","0.27531588","335","False"
"8395","Pinch of asafetida (optional, but really great)","Pinch of asafetida ( optional , but really great )","ground mustard","","0.37704402","335","False"
"4208","pineapple juice ((from the can of pineapple rings))","pineapple juice ( ( from the can of pineapple rings ) )","orange juice","","0.3298349","335","False"
"4685","1 teaspoon ancho chili powder","1 teaspoon ancho chili powder","chili powder","","0.22400519","335","False"
"5067","Pickled onion, for serving (see Tip)","Pickled onion , for serving ( see Tip )","yellow onion","","0.31782475","335","False"
"8623","1 teaspoon chopped fresh tarragon","1 teaspoon chopped fresh tarragon","ground dried tarragon","","0.24393252","335","False"
"3562","½ cup pitted prunes, diced","1 / 2 cup pitted prunes , diced","cherry","","0.3045648","335","False"
"3782","1 teaspoon finely ground Sichuan pepper","1 teaspoon finely ground Sichuan pepper","ground red pepper","","0.22408153","335","False"
"833","Pork:","Pork","Cheerio","","0.24431142","335","False"
"2063","1 lb Flat Iron steak (thinly sliced against the grain)","1 lb Flat UNK steak ( thinly sliced against the grain )","flank steak","","0.38582075","335","False"
"3002","one 15-ounce can cut green beans, drained and rinsed (I use no-salt added)","one 15 - ounce can cut green beans , drained and rinsed ( I use no - salt added )","fresh green bean","","0.3524819","335","False"
"2244","1 1/2 tablespoons stone ground mustard","1 1 / 2 tablespoons stone ground mustard","ground mustard","","0.1424797","335","False"
"953","2 teaspoons Chinese rice wine (or dry sherry (or omit))","2 teaspoons Chinese rice wine ( or dry sherry ( or omit ) )","Shaoxing wine","dry sherry","0.24498747","6","False"
"481","1 cup campenelle pasta (or whole grain rotini or elbows)","1 cup campenelle pasta ( or whole grain rotini or elbows )","rotini","","0.20657198","335","False"
"8050","1½ Tbsp. Gochujang Red Pepper Paste","1 1 / 2 Tbsp . Gochujang Red Pepper Paste","white miso","","0.42611623","335","False"
"7118","1 teaspoon oregano (minced)","1 teaspoon oregano ( minced )","dried oregano leaf","","0.19104917","335","False"
"2478","8 kefir lime leaves","8 kefir lime leaves","lime","","0.36200154","335","False"
"2651","a spoonful of olive tapenade","a spoonful of olive tapenade","regular mayonnaise","","0.37482265","335","False"
"8157","3 ounces button mushrooms","3 ounces button mushrooms","white mushroom","brown mushroom","0.1326342","11","False"
"166","¼ cup Fish Taco Spice Blend (Rice Flour, Ground Cumin, Chipotle Powder & Ground Mexican Oregano)","1 / 4 cup Fish UNK Spice UNK ( Rice Flour , Ground Cumin , Chipotle Powder Ground Mexican Oregano )","rice paper wrapper","","0.45832953","335","False"
"3178","3/4 cup mozzarella cheese","3 / 4 cup mozzarella cheese","low-moisture part-skim mozzarella cheese","shredded low-moisture part-skim mozzarella cheese","0.218576","15","False"
"218","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.23980466","335","False"
"5018","2 cups fresh shucked peas","2 cups fresh shucked peas","frozen pea","","0.1920311","335","False"
"980","1/2 tsp. celery seed","1 / 2 tsp . celery seed","whole celery seed","ground celery seed","0.18854174","1","False"
"117","3 tablespoons Pecorino Romano or Parmigiano-Reggiano cheese","3 tablespoons Pecorino Romano or Parmigiano - Reggiano cheese","regular mayonnaise","","0.27428213","335","False"
"4525","3 tablespoons dehydrated potato flakes","3 tablespoons dehydrated potato flakes","dried onion flake","","0.3803978","335","False"
"5133","1 teaspoon fresh oregano, to taste","1 teaspoon fresh oregano , to taste","ground oregano","","0.25550485","335","False"
"6821","½ teaspoon saffron threads","1 / 2 teaspoon saffron threads","ground dried tarragon","","0.44075686","335","False"
"8722","1 oz Sliced Pickled Jalapeño Pepper","1 oz Sliced Pickled Jalapeño Pepper","fresh jalapeno pepper","","0.3780991","335","False"
"5508","1 loaf ciabatta bread (halved lengthwise)","1 loaf ciabatta bread ( halved lengthwise )","sandwich bread","","0.24360558","335","False"
"5103","1 tablespoon chopped tarragon","1 tablespoon chopped tarragon","ground dried tarragon","","0.22617105","335","False"
"3992","1 (16 oz) package of frozen broccoli or 1 lb of fresh broccoli florets","1 ( 16 oz ) package of frozen broccoli or 1 lb of fresh broccoli florets","broccoli","","0.2472732","335","False"
"1870","1/2 cup store-bought seaweed salad","1 / 2 cup store - bought seaweed salad","ramen noodle","","0.31943583","335","False"
"742","6 oz no-yolk noodles, Ronzoni Healthy Harvest, or brown rice pasta for gluten free","6 oz no - yolk noodles , UNK Healthy Harvest , or brown rice pasta for gluten free","fettuccine","","0.31467366","335","False"
"7324","1 Tbsp agave, maple syrup, or a pinch of stevia ((optional // for added sweetness // or honey for non-vegan))","1 Tbsp agave , maple syrup , or a pinch of stevia ( ( optional / / for added sweetness / / or honey for non - vegan ) )","white sugar","maple syrup","0.33685952","17","True"
"3282","8 whole wheat flour tortillas","8 whole wheat flour tortillas","flour tortilla","","0.18635714","335","False"
"4728","1 teaspoon mirin (Japanese rice wine)","1 teaspoon mirin ( Japanese rice wine )","white wine","","0.2648943","335","False"
"4481","1 tablespoon coconut aminos","1 tablespoon coconut aminos","tamari","","0.23070014","335","False"
"437","¼ cup fresh Thai basil","1 / 4 cup fresh Thai basil","fresh basil","","0.18796173","335","False"
"959","2 teaspoons low-sodium soy sauce","2 teaspoons low - sodium soy sauce","low-sodium soy sauce","","0.016544254","335","False"
"7684","1 tablespoon cold vegetable shortening","1 tablespoon cold vegetable shortening","vegetable oil","","0.2966221","335","False"
"4170","1/8 teaspoon saffron powder (or 1/4 teaspoon saffron threads (see Note))","1 / 8 teaspoon saffron powder ( or 1 / 4 teaspoon saffron threads ( see Note ) )","ground oregano","","0.34523496","335","False"
"2115","3/4 cup Sabra mango peach salsa","3 / 4 cup Sabra mango peach salsa","salsa","","0.31469506","335","False"
"4450","2 Tbsp mirin","2 Tbsp mirin","white wine","","0.19382173","335","False"
"1070","2 cloves","2 cloves","ground clove","","0.30542457","335","False"
"6960","1 tablespoon Emeril’s Essence Creole Seasoning","1 tablespoon Emeril s Essence Creole Seasoning","hot sauce","","0.38622576","335","False"
"495","2 Persian cucumbers, diced","2 Persian cucumbers , diced","slicing cucumber","","0.21851204","335","False"
"231","2 unit Persian Cucumber","2 unit Persian Cucumber","slicing cucumber","","0.30100042","335","False"
"8967","2 Tilapia Fillets","2 UNK UNK","Cheerio","tilapia","0.18088078","9","False"
"6620","A small handful of dried lily flowers (yields 1/2 cup after rehydration) ((Optional))","A small handful of dried lily flowers ( yields 1 / 2 cup after rehydration ) ( ( Optional ) )","scallop","","0.3545597","335","False"
"3875","8 ounces Dungeness crab ( or sub cooked shrimp, or smoked salmon or lox)","8 ounces Dungeness crab ( or sub cooked shrimp , or smoked salmon or lox )","dinner roll","","0.3497092","335","False"
"4786","leaves from 1 bunch of Thai basil (about 2 cups, lightly-packed)","leaves from 1 bunch of Thai basil ( about 2 cups , lightly - packed )","fresh basil","","0.24769764","335","False"
"6454","2 pickled jalapeños, finely chopped","2 pickled jalapeños , finely chopped","fresh jalapeno pepper","","0.27686736","335","False"
"3731","1 cup frozen pearl onions","1 cup frozen pearl onions","carrot","","0.33310887","335","False"
"3177","3/4 cup cheddar cheese","3 / 4 cup cheddar cheese","cheddar cheese","shredded yellow cheddar cheese","0.1660173","26","False"
"5100","1 cup oregano leaves","1 cup oregano leaves","dried oregano leaf","","0.21865584","335","False"
"330","1 lb 93% ground turkey","1 lb 93 % ground turkey","93% lean ground turkey","ground turkey","0.09801076","16","False"
"595","1/2 cup carrot juice","1 / 2 cup carrot juice","lemon juice","","0.3364749","335","False"
"1175","4 hard-boiled eggs, peeled and sliced","4 hard - boiled eggs , peeled and sliced","egg","","0.2844395","335","False"
"3938","1/2 cup white bread torn into small pieces","1 / 2 cup white bread torn into small pieces","sandwich bread","","0.37978056","335","False"
"8173","2 tablespoons chopped assorted herbs","2 tablespoons chopped assorted herbs","lemon pepper seasoning","","0.37831646","335","False"
"8871","garlic sauce","garlic sauce","chili garlic sauce","","0.23854893","335","False"
"2664","black sesame seeds for garnish","black sesame seeds for garnish","hulled white sesame seed","","0.19515766","335","False"
"8126","1 cup sweet corn","1 cup sweet corn","frozen corn","fresh corn","0.28639647","16","False"
"2931","4 ounces fresh grated Gouda","4 ounces fresh grated Gouda","provolone cheese slice","","0.25104254","335","False"
"3222","12 ounces paccheri, ziti, or other large tube pasta","12 ounces paccheri , ziti , or other large tube pasta","ziti","","0.24378008","335","False"
"7032","1 teaspoon dill pickle juice","1 teaspoon dill pickle juice","dill pickle","","0.41333103","335","False"
"6630","1/4 teaspoon sea salt ((Optional) (*footnote 1))","1 / 4 teaspoon sea salt ( ( Optional ) ( footnote 1 ) )","table salt","kosher salt","0.18025392","113","True"
"4736","½ cup spiralized zucchini","1 / 2 cup spiralized zucchini","zucchini","zucchini noodle","0.0980813","2","False"
"278","3 tablespoons extra-virgin olive oil","3 tablespoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.061248194","223","False"
"5172","Yakitori dipping sauce base (coconut aminos - coconut vinegar - maple syrup)","UNK dipping sauce base ( coconut aminos - coconut vinegar - maple syrup )","unhulled white sesame seed","","0.42632586","335","False"
"3776","1 tablespoon fermented spicy broad bean paste (doubanjiang)","1 tablespoon fermented spicy broad bean paste ( doubanjiang )","black bean","","0.3675465","335","False"
"3190","1 recipe Basil Vinaigrette","1 recipe Basil Vinaigrette","pesto","","0.33683437","335","False"
"6246","2 cups cooked quinoa","2 cups cooked quinoa","quinoa","","0.199915","335","False"
"393","1/2 lime (juiced)","1 / 2 lime ( juiced )","lime juice","lime","0.07499166","24","False"
"809","1½ oz. Tamarind Concentrate","1 1 / 2 oz . UNK UNK","hamburger bun","","0.33673525","335","False"
"2140","Sea salt","Sea salt","kosher salt","table salt","0.24695528","208","True"
"2657","1 hard cooked egg (halved)","1 hard cooked egg ( halved )","egg","","0.22614264","335","False"
"3844","6 tablespoons mushroom ragoût","6 tablespoons mushroom ragoût","brown mushroom","","0.2540628","335","False"
"3065","6 sage leaves or 1 tablespoon fresh thyme","6 sage leaves or 1 tablespoon fresh thyme","ground dried sage","","0.27568716","335","False"
"75","Chicken:","Chicken","Cheerio","","0.25391245","335","False"
"3176","2 cans green beans, drained","2 cans green beans , drained","fresh green bean","","0.18897355","335","False"
"2103","4 oz. lo mein noodles","4 oz . lo mein noodles","soba noodle","","0.2539413","335","False"
"8792","2 tablespoons rice wine vinegar","2 tablespoons rice wine vinegar","rice vinegar","white rice","0.09442852","25","False"
"3826","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.23980466","335","False"
"4322","3 cups cooked lentils (I used green lentils because they told their shape after being cooked)","3 cups cooked lentils ( I used green lentils because they told their shape after being cooked )","pasta water","","0.37112433","335","False"
"2257","1 (3-inch) stalk lemongrass, halved lengthwise","1 ( 3 - inch ) stalk lemongrass , halved lengthwise","celery","","0.39933494","335","False"
"4554","2 ounces pecorino Romano cheese, shredded (1/2 cup)","2 ounces pecorino Romano cheese , shredded ( 1 / 2 cup )","grated parmesan cheese","","0.23127034","335","False"
"2167","Campbell’s Tomato Soup (for serving; optional)","Campbell s Tomato Soup ( for serving optional )","mortadella","","0.4617627","335","False"
"2896","1 teaspoon Sichuan peppercorns","1 teaspoon Sichuan peppercorns","bird's eye chili pepper","","0.40154088","335","False"
"2653","a handful of watercress","a handful of watercress","fresh spinach","","0.2496513","335","False"
"1104","1/3 cup buttermilk, plus more as needed","1 / 3 cup buttermilk , plus more as needed","unsalted butter","","0.47669306","335","False"
"4007","1 whole clove","1 whole clove","ground clove","","0.30548596","335","False"
"914","1 (3-inch) cinnamon stick","1 ( 3 - inch ) cinnamon stick","unsalted butter","","0.31551126","335","False"
"8814","Cooked rice, for serving","Cooked rice , for serving","cooked white rice","white rice","0.10363425","25","False"
"7058","Granola","UNK","Cheerio","","0.0","335","False"
"7572","4-5 Persian cucumbers (thinly sliced)","4 - 5 Persian cucumbers ( thinly sliced )","slicing cucumber","english cucumber","0.20444402","9","True"
"7310","1/2 cup finely crushed tortilla chips (crushed in resealable plastic bag with mallet)","1 / 2 cup finely crushed tortilla chips ( crushed in resealable plastic bag with mallet )","flour tortilla","","0.3537338","335","False"
"4591","1 5-inch lemongrass stalk, tough outer layers removed, finely chopped (about 2 tablespoons)","1 5 - inch lemongrass stalk , tough outer layers removed , finely chopped ( about 2 tablespoons )","broccoli stalk","","0.34919006","335","False"
"3531","1 lime","1 lime","lime","lime juice","0.035963587","71","False"
"4687","4 taco shells or small tortillas, (corn or flour)","4 taco shells or small tortillas , ( corn or flour )","corn tortilla","","0.22259341","335","False"
"4389","2 tablespoons coconut aminos","2 tablespoons coconut aminos","tamari","","0.2413936","335","False"
"370","3 kaffir lime leaves or 1 lemongrass (, white part only, smashed to burst open (Note 5))","3 kaffir lime leaves or 1 lemongrass ( , white part only , smashed to burst open ( Note 5 ) )","lime juice","","0.31106842","335","False"
"861","22.5 ounces bread flour, plus more for dusting (630g; about 4 1/2 cups)","22 . 5 ounces bread flour , plus more for dusting ( 630 g about 4 1 / 2 cups )","egg","","0.37058198","335","False"
"3280","1-3 tablespoons tequila (I used 1)","1 - 3 tablespoons tequila ( I used 1 )","orange juice","","0.24291879","335","False"
"7334","2 cup cheddar cheese (shredded)","2 cup cheddar cheese ( shredded )","cheddar cheese","shredded yellow cheddar cheese","0.19954187","26","True"
"7018","2 tablespoons fermented black beans ((rinsed))","2 tablespoons fermented black beans ( ( rinsed ) )","black bean","","0.14502953","335","False"
"5261","1 tablespoon milk","1 tablespoon milk","whole milk","1% milk","0.11446179","8","True"
"3679","Carrot ginger dressing*","Carrot ginger dressing","unabsorbed avocado oil","","0.2942255","335","False"
"724","4 tablespoons sherry vinegar or cider vinegar","4 tablespoons sherry vinegar or cider vinegar","red wine vinegar","","0.2092072","335","False"
"4735","½ cup cooked quinoa, cold or room temperature","1 / 2 cup cooked quinoa , cold or room temperature","quinoa","","0.2930029","335","False"
"7363","freshly ground pepper to taste (about 3/4 teaspoon)","freshly ground pepper to taste ( about 3 / 4 teaspoon )","ground black pepper","ground pork","0.21025118","16","False"
"6320","3 tablespoons plus 2 teaspoons kosher salt","3 tablespoons plus 2 teaspoons kosher salt","kosher salt","table salt","0.1089417","208","False"
"7183","1/4 cup of buttermilk (extra if desired)","1 / 4 cup of buttermilk ( extra if desired )","low-fat plain yogurt","","0.54498744","335","False"
"5022","1 teaspoon white truffle oil","1 teaspoon white truffle oil","sesame oil","","0.1943204","335","False"
"6940","1 teaspoon Red Chile Paste (or A Few Dashes Red Chile Oil)","1 teaspoon Red Chile Paste ( or A Few Dashes Red Chile Oil )","red curry paste","","0.38255182","335","False"
"7151","cheese","cheese","cheddar cheese","shredded yellow cheddar cheese","0.22364049","26","True"
"1292","1/8 teaspoon almond extract","1 / 8 teaspoon almond extract","vanilla extract","","0.30972308","335","False"
"868","½ cup Jasmine Rice","1 / 2 cup UNK Rice","white rice","","0.23051621","335","False"
"6914","Blackened seasoning to taste","UNK seasoning to taste","lemon pepper seasoning","","0.2412582","335","False"
"6818","1/8 teaspoon pumpkin pie spice","1 / 8 teaspoon pumpkin pie spice","pumpkin puree","","0.36052614","335","False"
"3255","3 teaspoons Carlini Ghee Clarified Butter","3 teaspoons UNK UNK Clarified Butter","unsalted butter","","0.3242089","335","False"
"926","Cooked basmati rice or flatbread, for serving (optional)","Cooked basmati rice or flatbread , for serving ( optional )","cooked white rice","","0.16981012","335","False"
"5028","1 tablespoon fresh tarragon","1 tablespoon fresh tarragon","ground dried tarragon","","0.23657335","335","False"
"6889","1-2 packs katsuobushi (dried bonito flakes) ((3-6 g, as much as you like))","1 - 2 packs katsuobushi ( dried bonito flakes ) ( ( 3 - 6 g , as much as you like ) )","dried parsley flake","","0.36728805","335","False"
"6394","Pinch of fine sea salt","Pinch of fine sea salt","table salt","kosher salt","0.28066504","113","False"
"6477","3 cups cooked quinoa and/or brown rice (see notes)","3 cups cooked quinoa and / or brown rice ( see notes )","cooked white rice","","0.34397966","335","False"
"5034","borage flowers or pea flowers for garnishing ( optional but pretty)","borage flowers or pea flowers for garnishing ( optional but pretty )","alfalfa","","0.33923784","335","False"
"791","2 teaspoons extra-virgin olive oil","2 teaspoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.052026026","223","False"
"4992","1 Turkish cucumber","1 Turkish cucumber","slicing cucumber","","0.22897597","335","False"
"3262","1/4 cup tequila","1 / 4 cup tequila","orange juice","","0.2661149","335","False"
"3214","1 smoked ham hock, about 11 ounces (assuming 4 ounces meat removing bone and skin)","1 smoked ham hock , about 11 ounces ( assuming 4 ounces meat removing bone and skin )","swiss cheese slice","","0.21752675","335","False"
"456","BBQ Chickpea ""Nuts""","UNK UNK UNK","hamburger bun","","0.29836252","335","False"
"2127","1 cup frozen chopped onions (from a 12-oz bag) such as Ore Ida brand","1 cup frozen chopped onions ( from a 12 - oz bag ) such as UNK Ida brand","green onion","","0.35947287","335","False"
"1834","3 Tbsp vanilla protein powder","3 Tbsp vanilla protein powder","vanilla extract","","0.25955635","335","False"
"4962","1/3 cup gochujang Korean paste, Mother in Law's preferred brand","1 / 3 cup gochujang Korean paste , Mother in UNK s preferred brand","chili garlic sauce","","0.29576054","335","False"
"3511","3 tablespoons mirin","3 tablespoons mirin","white wine","","0.21123159","335","False"
"6466","1 batch Carrot Ginger Dressing (see below)","1 batch Carrot Ginger Dressing ( see below )","cilantro","","0.47356316","335","False"
"418","2 (8-oz.) pkg. precooked quinoa","2 ( 8 - oz . ) pkg . precooked quinoa","quinoa","","0.28225338","335","False"
"525","12 oz 93% lean ground turkey","12 oz 93 % lean ground turkey","93% lean ground turkey","ground turkey","0.04506234","16","False"
"4326","1 teaspoon finely chopped fresh sage","1 teaspoon finely chopped fresh sage","ground dried sage","","0.15469176","335","False"
"258","1 Persian cucumber, sliced","1 Persian cucumber , sliced","english cucumber","","0.23013738","335","False"
"4443","2 king oyster mushrooms (eringi)","2 king oyster mushrooms ( eringi )","brown mushroom","","0.33063596","335","False"
"5402","4 ounces sliced sopressata, (chopped)","4 ounces sliced sopressata , ( chopped )","mortadella","","0.36076075","335","False"
