"id","raw","encoded","pred","label","dist","training_count","not_exact"
"1496","1 Tbsp blackening seasoning","1 Tbsp UNK seasoning","cajun seasoning","","0.24126157","335","False"
"4654","2 large hardboiled eggs, rough chopped","2 large hardboiled eggs , rough chopped","egg","","0.19945218","335","False"
"1705","3 anchovy fillets (finely chopped)","3 anchovy fillets ( finely chopped )","pork tenderloin","","0.29916775","335","False"
"6097","1/4 cup basil","1 / 4 cup basil","fresh basil","ground dried basil","0.147086","9","False"
"902","8 whole wheat tortillas ((8-to-10 inch))","8 whole wheat tortillas ( ( 8 - to - 10 inch ) )","flour tortilla","","0.29486775","335","False"
"445","2 Mahi-Mahi Fillets","2 UNK - UNK UNK","pacific cod","","0.2814759","335","False"
"8702","tortilla chips for serving","tortilla chips for serving","flour tortilla","","0.30546337","335","False"
"3245","8 slices pumpernickel bread","8 slices pumpernickel bread","sandwich bread","","0.2960896","335","False"
"2780","1/3 cup chopped Thai basil (or sub regular basil)","1 / 3 cup chopped Thai basil ( or sub regular basil )","fresh basil","","0.23953313","335","False"
"3455","2 unit Chicken Stock Concentrate","2 UNK Chicken Stock UNK","boneless, skinless chicken thigh","","0.27515042","335","False"
"221","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)","2 ( 8 . 8 - oz . ) UNK . precooked brown rice ( such as Uncle Ben s )","cooked brown rice","brown rice","0.13507694","2","False"
"3075","1 heaping cup veggies of choice ((I like onion, tomato, mushroom, spinach))","1 heaping cup UNK of choice ( ( I like onion , tomato , mushroom , spinach ) )","white sugar","","0.45098412","335","False"
"7722","2 bell peppers, diced (I used one red, one yellow)","2 bell peppers , diced ( I used one red , one yellow )","green bell pepper","red bell pepper","0.29769748","60","True"
"6000","2 slabs konnyaku (konjac)","2 slabs UNK ( UNK )","tilapia","","0.2674434","335","False"
"1177","Amba sauce, for serving (see note)","UNK sauce , for serving ( see note )","fish sauce","","0.3571009","335","False"
"3622","3 tablespoons ghee (clarified butter) or vegetable oil","3 tablespoons ghee ( clarified butter ) or vegetable oil","unsalted butter","","0.20453599","335","False"
"3747","10 fresh marjoram leaves, chopped","10 fresh marjoram leaves , chopped","fresh thyme","","0.4052441","335","False"
"400","6 hard shell tacos","6 hard shell tacos","whole-wheat pasta shell","","0.37614185","335","False"
"2690","3 small dry red Chinese hot peppers","3 small dry red Chinese hot peppers","fresh red chili pepper","","0.2523942","335","False"
"931","1.3 lb 99% lean ground turkey","1 . 3 lb 99 % lean ground turkey","99% lean ground turkey","ground turkey","0.118237145","16","False"
"4212","1/2 cup frozen blueberries","1 / 2 cup frozen blueberries","blueberry","","0.24067676","335","False"
"6504","1 batch orange sauce (see above)","1 batch orange sauce ( see above )","orange","","0.23697102","335","False"
"1553","1 tablespoon minced fresh sage","1 tablespoon minced fresh sage","dried rubbed sage","","0.33150375","335","False"
"4120","15 pre-cooked shrimp (wash and remove tails)","15 pre - cooked shrimp ( wash and remove tails )","shrimp","","0.3161764","335","False"
"6372","2 Tablespoons fresh sage ( or thyme, or rosemary)","2 Tablespoons fresh sage ( or thyme , or rosemary )","ground dried sage","","0.33933368","335","False"
"3843","4 tablespoons crumbled bacon","4 tablespoons crumbled bacon","bacon","","0.22767219","335","False"
"6415","1/4 cup apple cider","1 / 4 cup apple cider","apple cider vinegar","","0.23079842","335","False"
"20","2 6-ounce mahi-mahi fillets","2 6 - ounce mahi - mahi fillets","white cauliflower","","0.37561706","335","False"
"2631","Minced fresh oregano, optional","Minced fresh oregano , optional","dried oregano leaf","","0.24700616","335","False"
"544","1 batch Szechuan Sauce","1 batch UNK Sauce","soy sauce","","0.39813","335","False"
"8895","⅛ cup chopped fresh sage","1 / 8 cup chopped fresh sage","dried rubbed sage","","0.33649045","335","False"
"3989","2 lbs pork sirloin roast, cut into bite size pieces","2 lbs pork sirloin roast , cut into bite size pieces","top sirloin steak","","0.2944848","335","False"
"8991","2 tablespoons oregano leaves, roughly chopped","2 tablespoons oregano leaves , roughly chopped","dried oregano leaf","","0.2165644","335","False"
"8108","1/2 teaspoon sazon, homemade or packaged","1 / 2 teaspoon UNK , homemade or packaged","pepita","","0.43240094","335","False"
"6276","3 tablespoons molasses","3 tablespoons molasses","tahini","","0.36268002","335","False"
"1119","Cooked pasta, for serving","Cooked pasta , for serving","penne","","0.35691613","335","False"
"6390","squeeze of lemon to taste","squeeze of lemon to taste","lemon juice","lemon","0.2428123","28","False"
"1566","lemonlemon","UNK","pepita","lemon","0.0","28","False"
"8113","1/4 teaspoon dry adobo seasoning, I used Goya","1 / 4 teaspoon dry adobo seasoning , I used Goya","cajun seasoning","","0.43120867","335","False"
"2913","1 box Japanese curry roux ((7 oz or 200 g) (or use my homemade curry roux recipe))","1 box Japanese curry roux ( ( 7 oz or 200 g ) ( or use my homemade curry roux recipe ) )","shredded Mexican blend cheese","","0.38491774","335","False"
"2720","1 pound boneless skinless chicken thighs (or breasts)","1 pound boneless skinless chicken thighs ( or breasts )","boneless, skinless chicken thigh","boneless chicken thigh with skin","0.12836292","1","False"
"3202","2 tablespoons mirin, (Japanese rice wine) (see Ingredient note)","2 tablespoons mirin , ( Japanese rice wine ) ( see UNK note )","white wine","","0.30186254","335","False"
"8163","Sun Basket stir-fry seasoning (coconut aminos - sesame oil - fish sauce - coconut vinegar)","Sun UNK stir - fry seasoning ( coconut UNK - sesame oil - fish sauce - coconut vinegar )","black bean garlic sauce","","0.36755657","335","False"
"4558","1 cup frozen pineapple chunks","1 cup frozen pineapple chunks","canned pineapple chunk","","0.27691594","335","False"
"7108","1 tablespoon finely chopped tarragon","1 tablespoon finely chopped tarragon","dried tarragon leaf","","0.28646594","335","False"
"5276","¼ teaspoon white pepper","1 / 4 teaspoon white pepper","white pepper","ground black pepper","0.0762717","200","False"
"389","1 tablespoon file powder","1 tablespoon file powder","ground turmeric","","0.34496704","335","False"
"8395","Pinch of asafetida (optional, but really great)","Pinch of asafetida ( optional , but really great )","ground nutmeg","","0.33048934","335","False"
"4208","pineapple juice ((from the can of pineapple rings))","pineapple juice ( ( from the can of pineapple rings ) )","canned pineapple chunk","","0.28314996","335","False"
"4685","1 teaspoon ancho chili powder","1 teaspoon ancho chili powder","chili powder","","0.28159848","335","False"
"5067","Pickled onion, for serving (see Tip)","Pickled onion , for serving ( see Tip )","white onion","","0.34457725","335","False"
"8623","1 teaspoon chopped fresh tarragon","1 teaspoon chopped fresh tarragon","fresh spearmint","","0.32672232","335","False"
"3562","½ cup pitted prunes, diced","1 / 2 cup pitted prunes , diced","banana","","0.31847712","335","False"
"3782","1 teaspoon finely ground Sichuan pepper","1 teaspoon finely ground Sichuan pepper","ground red pepper","","0.21644035","335","False"
"6995","½ cup Bolthouse Farms Organic Avocado Ranch Dressing","1 / 2 cup UNK Farms UNK Avocado Ranch Dressing","Caesar dressing","ranch dressing","0.3231711","2","True"
"833","Pork:","Pork","pepita","","0.3528375","335","False"
"2063","1 lb Flat Iron steak (thinly sliced against the grain)","1 lb Flat UNK steak ( thinly sliced against the grain )","farmed atlantic salmon","","0.4040924","335","False"
"3002","one 15-ounce can cut green beans, drained and rinsed (I use no-salt added)","one 15 - ounce can cut green beans , drained and rinsed ( I use no - salt added )","fresh green bean","","0.36008155","335","False"
"2244","1 1/2 tablespoons stone ground mustard","1 1 / 2 tablespoons stone ground mustard","dijon mustard","","0.2765482","335","False"
"953","2 teaspoons Chinese rice wine (or dry sherry (or omit))","2 teaspoons Chinese rice wine ( or dry sherry ( or omit ) )","Shaoxing wine","dry sherry","0.28197807","6","False"
"481","1 cup campenelle pasta (or whole grain rotini or elbows)","1 cup UNK pasta ( or whole grain rotini or elbows )","orecchiette pasta","","0.36508864","335","False"
"8050","1½ Tbsp. Gochujang Red Pepper Paste","1 1 / 2 Tbsp . Gochujang Red Pepper Paste","red onion","","0.4176131","335","False"
"7118","1 teaspoon oregano (minced)","1 teaspoon oregano ( minced )","dried oregano leaf","","0.18143442","335","False"
"2478","8 kefir lime leaves","8 kefir lime leaves","lime","","0.36425483","335","False"
"2651","a spoonful of olive tapenade","a UNK of olive tapenade","olive oil","","0.22608377","335","False"
"8157","3 ounces button mushrooms","3 ounces button mushrooms","white mushroom","brown mushroom","0.20278022","11","False"
"166","¼ cup Fish Taco Spice Blend (Rice Flour, Ground Cumin, Chipotle Powder & Ground Mexican Oregano)","1 / 4 cup Fish UNK Spice UNK ( Rice Flour , Ground Cumin , Chipotle Powder Ground Mexican Oregano )","white rice","","0.49602157","335","False"
"218","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.20091783","335","False"
"5018","2 cups fresh shucked peas","2 cups fresh shucked peas","frozen pea","","0.29577926","335","False"
"980","1/2 tsp. celery seed","1 / 2 tsp . celery seed","whole celery seed","ground celery seed","0.18732527","1","False"
"117","3 tablespoons Pecorino Romano or Parmigiano-Reggiano cheese","3 tablespoons Pecorino Romano or Parmigiano - Reggiano cheese","grated parmesan cheese","","0.2023137","335","False"
"4525","3 tablespoons dehydrated potato flakes","3 tablespoons dehydrated potato flakes","crushed red pepper flake","","0.34244716","335","False"
"5133","1 teaspoon fresh oregano, to taste","1 teaspoon fresh oregano , to taste","dried oregano leaf","","0.23099282","335","False"
"6821","½ teaspoon saffron threads","1 / 2 teaspoon saffron threads","ground cardamom","","0.40201414","335","False"
"8722","1 oz Sliced Pickled Jalapeño Pepper","1 oz Sliced Pickled Jalapeño Pepper","fresh red chili pepper","","0.40131652","335","False"
"5508","1 loaf ciabatta bread (halved lengthwise)","1 loaf ciabatta bread ( halved lengthwise )","sandwich bread","","0.3087905","335","False"
"1925","1 cup shredded Gruyere cheese","1 cup shredded Gruyere cheese","shredded colby cheese","shredded gruyere cheese","0.13994625","5","False"
"5103","1 tablespoon chopped tarragon","1 tablespoon chopped tarragon","dried tarragon leaf","","0.2787819","335","False"
"3992","1 (16 oz) package of frozen broccoli or 1 lb of fresh broccoli florets","1 ( 16 oz ) package of frozen broccoli or 1 lb of fresh broccoli florets","broccoli","","0.27384898","335","False"
"4746","1 1/2 pounds boneless and skinless chicken","1 1 / 2 pounds boneless and skinless chicken","boneless, skinless chicken thigh","skinless chicken breast","0.23001619","53","False"
"1870","1/2 cup store-bought seaweed salad","1 / 2 cup store - bought seaweed salad","coleslaw mix","","0.4326368","335","False"
"742","6 oz no-yolk noodles, Ronzoni Healthy Harvest, or brown rice pasta for gluten free","6 oz no - yolk noodles , UNK Healthy Harvest , or brown rice pasta for gluten free","ramen noodle","","0.35194558","335","False"
"3282","8 whole wheat flour tortillas","8 whole wheat flour tortillas","whole-wheat flour","","0.22339615","335","False"
"4728","1 teaspoon mirin (Japanese rice wine)","1 teaspoon mirin ( Japanese rice wine )","white rice","","0.25489873","335","False"
"4481","1 tablespoon coconut aminos","1 tablespoon coconut UNK","coconut milk","","0.32591146","335","False"
"437","¼ cup fresh Thai basil","1 / 4 cup fresh Thai basil","fresh basil","","0.25301468","335","False"
"959","2 teaspoons low-sodium soy sauce","2 teaspoons low - sodium soy sauce","low-sodium soy sauce","","0.05333135","335","False"
"7684","1 tablespoon cold vegetable shortening","1 tablespoon cold vegetable shortening","vegetable broth","","0.25510114","335","False"
"4170","1/8 teaspoon saffron powder (or 1/4 teaspoon saffron threads (see Note))","1 / 8 teaspoon saffron powder ( or 1 / 4 teaspoon saffron threads ( see Note ) )","ground cardamom","","0.34990272","335","False"
"2115","3/4 cup Sabra mango peach salsa","3 / 4 cup Sabra mango peach salsa","salsa","","0.3520783","335","False"
"4450","2 Tbsp mirin","2 Tbsp mirin","white wine","","0.24657905","335","False"
"1070","2 cloves","2 cloves","ground clove","","0.28651008","335","False"
"6960","1 tablespoon Emeril’s Essence Creole Seasoning","1 tablespoon Emeril s Essence Creole Seasoning","yellowfin tuna","","0.4913106","335","False"
"495","2 Persian cucumbers, diced","2 Persian cucumbers , diced","slicing cucumber","","0.23466124","335","False"
"231","2 unit Persian Cucumber","2 UNK Persian Cucumber","english cucumber","","0.34953305","335","False"
"6620","A small handful of dried lily flowers (yields 1/2 cup after rehydration) ((Optional))","A small handful of dried lily flowers ( yields 1 / 2 cup after UNK ) ( ( Optional ) )","dried tarragon leaf","","0.28217292","335","False"
"3875","8 ounces Dungeness crab ( or sub cooked shrimp, or smoked salmon or lox)","8 ounces Dungeness crab ( or sub cooked shrimp , or smoked salmon or lox )","yellowfin tuna","","0.3149776","335","False"
"4786","leaves from 1 bunch of Thai basil (about 2 cups, lightly-packed)","leaves from 1 bunch of Thai basil ( about 2 cups , lightly - packed )","fresh basil","","0.3002087","335","False"
"6454","2 pickled jalapeños, finely chopped","2 pickled jalapeños , finely chopped","pickled sweet red pepper","","0.3396135","335","False"
"3731","1 cup frozen pearl onions","1 cup frozen pearl onions","yellow onion","","0.34855652","335","False"
"5100","1 cup oregano leaves","1 cup oregano leaves","dried oregano leaf","","0.18329544","335","False"
"595","1/2 cup carrot juice","1 / 2 cup carrot juice","orange juice","","0.40604794","335","False"
"1175","4 hard-boiled eggs, peeled and sliced","4 hard - boiled eggs , peeled and sliced","egg","","0.3970443","335","False"
"3938","1/2 cup white bread torn into small pieces","1 / 2 cup white bread torn into small pieces","sandwich bread","","0.3431813","335","False"
"8173","2 tablespoons chopped assorted herbs","2 tablespoons chopped assorted herbs","Italian seasoning","","0.43294513","335","False"
"8871","garlic sauce","garlic sauce","chili garlic sauce","","0.29888076","335","False"
"2664","black sesame seeds for garnish","black sesame seeds for garnish","hulled white sesame seed","","0.2587518","335","False"
"2931","4 ounces fresh grated Gouda","4 ounces fresh grated Gouda","French bread","","0.38561928","335","False"
"3222","12 ounces paccheri, ziti, or other large tube pasta","12 ounces paccheri , ziti , or other large tube pasta","ziti","","0.26826137","335","False"
"7032","1 teaspoon dill pickle juice","1 teaspoon dill pickle juice","dill pickle","","0.36598283","335","False"
"6630","1/4 teaspoon sea salt ((Optional) (*footnote 1))","1 / 4 teaspoon sea salt ( ( Optional ) ( UNK 1 ) )","table salt","kosher salt","0.24908382","113","True"
"4736","½ cup spiralized zucchini","1 / 2 cup UNK zucchini","zucchini","zucchini noodle","0.16201404","2","False"
"278","3 tablespoons extra-virgin olive oil","3 tablespoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.034446724","223","False"
"5172","Yakitori dipping sauce base (coconut aminos - coconut vinegar - maple syrup)","UNK dipping sauce base ( coconut UNK - coconut vinegar - maple syrup )","tamari","","0.40759373","335","False"
"3776","1 tablespoon fermented spicy broad bean paste (doubanjiang)","1 tablespoon fermented spicy broad bean paste ( doubanjiang )","black bean garlic sauce","","0.39210367","335","False"
"3190","1 recipe Basil Vinaigrette","1 recipe Basil Vinaigrette","pepperoncini","","0.44420072","335","False"
"1879","1 oz grated Gruyere cheese, omit for Whole 30","1 oz grated Gruyere cheese , omit for Whole 30","shredded colby cheese","shredded gruyere cheese","0.2686543","5","False"
"6246","2 cups cooked quinoa","2 cups cooked quinoa","quinoa","","0.2864385","335","False"
"393","1/2 lime (juiced)","1 / 2 lime ( juiced )","lime juice","lime","0.18611506","24","False"
"809","1½ oz. Tamarind Concentrate","1 1 / 2 oz . UNK UNK","tilapia","","0.3755403","335","False"
"2657","1 hard cooked egg (halved)","1 hard cooked egg ( halved )","egg","","0.3242398","335","False"
"3844","6 tablespoons mushroom ragoût","6 tablespoons mushroom ragoût","shiitake mushroom","","0.39175746","335","False"
"3065","6 sage leaves or 1 tablespoon fresh thyme","6 sage leaves or 1 tablespoon fresh thyme","ground dried sage","","0.2740484","335","False"
"75","Chicken:","Chicken","pepita","","0.3485673","335","False"
"3176","2 cans green beans, drained","2 cans green beans , drained","fresh green bean","","0.26556006","335","False"
"2103","4 oz. lo mein noodles","4 oz . lo mein noodles","soba noodle","","0.21830553","335","False"
"8792","2 tablespoons rice wine vinegar","2 tablespoons rice wine vinegar","rice vinegar","white rice","0.08620619","25","False"
"3826","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.20091783","335","False"
"4322","3 cups cooked lentils (I used green lentils because they told their shape after being cooked)","3 cups cooked lentils ( I used green lentils because they UNK their shape after being cooked )","cooked brown rice","","0.417795","335","False"
"2257","1 (3-inch) stalk lemongrass, halved lengthwise","1 ( 3 - inch ) stalk lemongrass , halved lengthwise","fresh ginger","","0.41098517","335","False"
"4554","2 ounces pecorino Romano cheese, shredded (1/2 cup)","2 ounces pecorino Romano cheese , shredded ( 1 / 2 cup )","grated parmesan cheese","","0.24687172","335","False"
"2167","Campbell’s Tomato Soup (for serving; optional)","Campbell s Tomato Soup ( for serving optional )","gruyere cheese","","0.529222","335","False"
"2896","1 teaspoon Sichuan peppercorns","1 teaspoon Sichuan peppercorns","ground cardamom","","0.37892634","335","False"
"2653","a handful of watercress","a handful of watercress","arugula","","0.3710302","335","False"
"1104","1/3 cup buttermilk, plus more as needed","1 / 3 cup buttermilk , plus more as needed","blueberry","","0.41667053","335","False"
"4007","1 whole clove","1 whole clove","ground clove","","0.25932258","335","False"
"914","1 (3-inch) cinnamon stick","1 ( 3 - inch ) cinnamon stick","unsalted butter","","0.31040776","335","False"
"8814","Cooked rice, for serving","Cooked rice , for serving","cooked white rice","white rice","0.12945992","25","False"
"7058","Granola","UNK","pepita","","0.0","335","False"
"7310","1/2 cup finely crushed tortilla chips (crushed in resealable plastic bag with mallet)","1 / 2 cup finely crushed tortilla chips ( crushed in UNK plastic bag with mallet )","flour tortilla","","0.35311782","335","False"
"4591","1 5-inch lemongrass stalk, tough outer layers removed, finely chopped (about 2 tablespoons)","1 5 - inch lemongrass stalk , tough outer layers removed , finely chopped ( about 2 tablespoons )","broccoli stalk","","0.50414056","335","False"
"3531","1 lime","1 lime","lime","lime juice","0.0966644","71","False"
"4687","4 taco shells or small tortillas, (corn or flour)","4 taco shells or small tortillas , ( corn or flour )","taco seasoning","","0.3706982","335","False"
"4389","2 tablespoons coconut aminos","2 tablespoons coconut UNK","coconut milk","","0.31427208","335","False"
"370","3 kaffir lime leaves or 1 lemongrass (, white part only, smashed to burst open (Note 5))","3 kaffir lime leaves or 1 lemongrass ( , white part only , smashed to UNK open ( Note 5 ) )","cilantro","","0.41400552","335","False"
"861","22.5 ounces bread flour, plus more for dusting (630g; about 4 1/2 cups)","22 . 5 ounces bread flour , plus more for dusting ( UNK g about 4 1 / 2 cups )","sandwich bread","","0.32554954","335","False"
"3280","1-3 tablespoons tequila (I used 1)","1 - 3 tablespoons tequila ( I used 1 )","beer","","0.4404933","335","False"
"7018","2 tablespoons fermented black beans ((rinsed))","2 tablespoons fermented black beans ( ( rinsed ) )","black bean","","0.21445572","335","False"
"5261","1 tablespoon milk","1 tablespoon milk","whole milk","1% milk","0.13636953","8","True"
"3679","Carrot ginger dressing*","Carrot ginger dressing","French dressing","","0.27555266","335","False"
"724","4 tablespoons sherry vinegar or cider vinegar","4 tablespoons sherry vinegar or cider vinegar","red wine vinegar","","0.21066687","335","False"
"4735","½ cup cooked quinoa, cold or room temperature","1 / 2 cup cooked quinoa , cold or room temperature","quinoa","","0.31006283","335","False"
"6320","3 tablespoons plus 2 teaspoons kosher salt","3 tablespoons plus 2 teaspoons kosher salt","kosher salt","table salt","0.16242176","208","False"
"7183","1/4 cup of buttermilk (extra if desired)","1 / 4 cup of buttermilk ( extra if desired )","blueberry","","0.41692707","335","False"
"5022","1 teaspoon white truffle oil","1 teaspoon white truffle oil","olive oil","","0.3661604","335","False"
"6940","1 teaspoon Red Chile Paste (or A Few Dashes Red Chile Oil)","1 teaspoon Red Chile Paste ( or A Few Dashes Red Chile Oil )","red curry paste","","0.34296185","335","False"
"1292","1/8 teaspoon almond extract","1 / 8 teaspoon almond extract","vanilla extract","","0.41536123","335","False"
"868","½ cup Jasmine Rice","1 / 2 cup UNK Rice","white rice","","0.17718923","335","False"
"6914","Blackened seasoning to taste","UNK seasoning to taste","cajun seasoning","","0.19604988","335","False"
"7089","1 cup enchilada sauce**","1 cup UNK sauce","barbecue sauce","red enchilada sauce","0.14349507","4","False"
"6818","1/8 teaspoon pumpkin pie spice","1 / 8 teaspoon pumpkin pie spice","pumpkin puree","","0.43221366","335","False"
"3255","3 teaspoons Carlini Ghee Clarified Butter","3 teaspoons UNK UNK Clarified Butter","unsalted butter","","0.35994786","335","False"
"926","Cooked basmati rice or flatbread, for serving (optional)","Cooked basmati rice or flatbread , for serving ( optional )","cooked white rice","","0.22166036","335","False"
"5028","1 tablespoon fresh tarragon","1 tablespoon fresh tarragon","dried tarragon leaf","","0.31485972","335","False"
"6889","1-2 packs katsuobushi (dried bonito flakes) ((3-6 g, as much as you like))","1 - 2 UNK UNK ( dried bonito flakes ) ( ( 3 - 6 g , as much as you like ) )","tilapia","","0.46007416","335","False"
"6394","Pinch of fine sea salt","Pinch of fine sea salt","table salt","kosher salt","0.2198417","113","False"
"6477","3 cups cooked quinoa and/or brown rice (see notes)","3 cups cooked quinoa and / or brown rice ( see notes )","quinoa","","0.31148362","335","False"
"5034","borage flowers or pea flowers for garnishing ( optional but pretty)","borage flowers or pea flowers for garnishing ( optional but UNK )","dried tarragon leaf","","0.39880568","335","False"
"791","2 teaspoons extra-virgin olive oil","2 teaspoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.030822769","223","False"
"4992","1 Turkish cucumber","1 Turkish cucumber","slicing cucumber","","0.22798","335","False"
"3262","1/4 cup tequila","1 / 4 cup tequila","beer","","0.45289472","335","False"
"3214","1 smoked ham hock, about 11 ounces (assuming 4 ounces meat removing bone and skin)","1 smoked ham hock , about 11 ounces ( UNK 4 ounces meat removing bone and skin )","ham","","0.32106376","335","False"
"456","BBQ Chickpea ""Nuts""","UNK UNK UNK","unabsorbed corn oil","","0.3122783","335","False"
"2127","1 cup frozen chopped onions (from a 12-oz bag) such as Ore Ida brand","1 cup frozen chopped onions ( from a 12 - oz bag ) such as UNK Ida brand","frozen mixed vegetable","","0.30001885","335","False"
"1834","3 Tbsp vanilla protein powder","3 Tbsp vanilla protein powder","chili powder","","0.36899793","335","False"
"4962","1/3 cup gochujang Korean paste, Mother in Law's preferred brand","1 / 3 cup gochujang Korean paste , Mother in UNK s preferred brand","chili garlic sauce","","0.39182556","335","False"
"3511","3 tablespoons mirin","3 tablespoons mirin","white wine","","0.22581017","335","False"
"6466","1 batch Carrot Ginger Dressing (see below)","1 batch Carrot Ginger Dressing ( see below )","French bread","","0.42959258","335","False"
"418","2 (8-oz.) pkg. precooked quinoa","2 ( 8 - oz . ) UNK . precooked quinoa","quinoa","","0.38296115","335","False"
"525","12 oz 93% lean ground turkey","12 oz UNK % lean ground turkey","93% lean ground turkey","ground turkey","0.14416942","16","False"
"4326","1 teaspoon finely chopped fresh sage","1 teaspoon finely chopped fresh sage","ground dried sage","","0.32151544","335","False"
"258","1 Persian cucumber, sliced","1 Persian cucumber , sliced","english cucumber","","0.2200151","335","False"
"4443","2 king oyster mushrooms (eringi)","2 king oyster mushrooms ( UNK )","yellowfin tuna","","0.4408949","335","False"
"5402","4 ounces sliced sopressata, (chopped)","4 ounces sliced UNK , ( chopped )","green bell pepper","","0.42235085","335","False"
